,title,views, data_time,video_link,thumbnail_link
119,What is Dynamic Programming? |  Data Structures & Algorithms | GeeksforGeeks,1.1K views,5 months ago,https://www.youtube.com/watch?v=ad6UqyoZ9Hk,https://i.ytimg.com/vi/ad6UqyoZ9Hk/hqdefault.jpg
120,Top 7 questions asked in Microsoft interviews😎 | Microsoft | Interview Questions | Career Tips | GFG,2.2K views,5 months ago,https://www.youtube.com/watch?v=nZwVi7Affvc,https://i.ytimg.com/vi/nZwVi7Affvc/hqdefault.jpg
121,Learn Quick Sort (Naive Partition) in 5 Minutes | Sorting Playlist | Lecture -18 | GeeksforGeeks,804 views,5 months ago,https://www.youtube.com/watch?v=kq3d0P6WxBo,https://i.ytimg.com/vi/kq3d0P6WxBo/hqdefault.jpg
122,Python vs Java | Which one you should choose in 2024? | Python | Java | Machine Learning | GFG,5.5K views,5 months ago,https://www.youtube.com/watch?v=5IS1qwgUtPQ,https://i.ytimg.com/vi/5IS1qwgUtPQ/hqdefault.jpg
123,Count Inversion in Array | Lecture 17 | GeeksforGeeks,2.3K views,5 months ago,https://www.youtube.com/watch?v=r0iq9vfZ6bA,https://i.ytimg.com/vi/r0iq9vfZ6bA/hqdefault.jpg
124,Why so many CEOs are from India? | Decoded | Google | Microsoft | Adobe | GFG,1.1K views,5 months ago,https://www.youtube.com/watch?v=TpeDtIwGJeA,https://i.ytimg.com/vi/TpeDtIwGJeA/hqdefault.jpg
125,Learn Union Sort in 10 Minutes | Sorting Playlist | GeeksforGeeks,929 views,5 months ago,https://www.youtube.com/watch?v=CfAGM0kQsGU,https://i.ytimg.com/vi/CfAGM0kQsGU/hqdefault.jpg
126,Intersection of Two Merge Sort Array | Free Tutorial | Lecture - 15 | GeeksforGeeks,728 views,5 months ago,https://www.youtube.com/watch?v=dr5DHXTk7zc,https://i.ytimg.com/vi/dr5DHXTk7zc/hqdefault.jpg
127,Should you pursue Data Science in 2024? | Complete Roadmap | 50 LPA+ jobs | Data Science | GFG,1.4K views,5 months ago,https://www.youtube.com/watch?v=TY1VeJSRk9I,https://i.ytimg.com/vi/TY1VeJSRk9I/hqdefault.jpg
128,Learn Merge Sort Analysis with @SandeepJainGfG  | GeeksforGeeks,536 views,5 months ago,https://www.youtube.com/watch?v=Pb0L79nkdK0,https://i.ytimg.com/vi/Pb0L79nkdK0/hqdefault.jpg
129,Merge Sorting Algorithm with @SandeepJainGfG | Lecture 13 | GeeksforGeeks,1K views,5 months ago,https://www.youtube.com/watch?v=ehvHKzU5Pcg,https://i.ytimg.com/vi/ehvHKzU5Pcg/hqdefault.jpg
130,Upto 50 lpa+ Package 🫨 | From Zero to DevOps Engineer - DevOps Roadmap 2024  | What is Devops? 🤔,1K views,5 months ago,https://www.youtube.com/watch?v=S462Dnvlkz4,https://i.ytimg.com/vi/S462Dnvlkz4/hqdefault.jpg
131,Learn Merge Function of Merge Sort | Lecture 12 | GeeksforGeeks,678 views,5 months ago,https://www.youtube.com/watch?v=uvabUx1T-Lw,https://i.ytimg.com/vi/uvabUx1T-Lw/hqdefault.jpg
132,How to Merge two SORTED ARRAYS with @SandeepJainGfG  | GeeksforGeeks,1.1K views,5 months ago,https://www.youtube.com/watch?v=pUw1Id6zNTE,https://i.ytimg.com/vi/pUw1Id6zNTE/hqdefault.jpg
133,Whooping Salaries of CyberHub Gurgaon Employees and their Office Crushes| StreetStyle |CyberHub |GFG,1.7K views,6 months ago,https://www.youtube.com/watch?v=HWnw7VdeVZ4,https://i.ytimg.com/vi/HWnw7VdeVZ4/hqdefault.jpg
134,Learn Merge Sort in 2 minutes | Episode - 10 | @SandeepJainGfG | Geeksforgeeks,896 views,6 months ago,https://www.youtube.com/watch?v=EN8VDyLzs2s,https://i.ytimg.com/vi/EN8VDyLzs2s/hqdefault.jpg
135,Learn INSERTION SORT in 10 minutes | @SandeepJainGfG | Episode- 9 | GeeksforGeeks,898 views,6 months ago,https://www.youtube.com/watch?v=bJ_Q23Wlj_Q,https://i.ytimg.com/vi/bJ_Q23Wlj_Q/hqdefault.jpg
136,Become Zero to Hero in Digital Marketing😮 | Learn the Why's and How's of Digital Marketing | GFG,915 views,6 months ago,https://www.youtube.com/watch?v=073j2jj7jbg,https://i.ytimg.com/vi/073j2jj7jbg/hqdefault.jpg
137,Learn Selection Sort Algorithm | @SandeepJainGfG | Episode - 8 |  GeeksforGeeks,2K views,6 months ago,https://www.youtube.com/watch?v=WYVKZ4Mla5c,https://i.ytimg.com/vi/WYVKZ4Mla5c/hqdefault.jpg
138,Learn Bubble Sort in 12 minutes | @SandeepJainGfG | Lecture 7 | GeeksforGeeks,1.3K views,6 months ago,https://www.youtube.com/watch?v=dMonTS71mEY,https://i.ytimg.com/vi/dMonTS71mEY/hqdefault.jpg
139,Lecture-6 Learn Stability in SORTING - Beginners to Advance | GeeksforGeeks,1K views,6 months ago,https://www.youtube.com/watch?v=voH3da1RvbA,https://i.ytimg.com/vi/voH3da1RvbA/hqdefault.jpg
140,GeeksforGeeks Classroom Program | Delhi/NCR | Pune | Bengaluru | Offline Coding Classes Near You!,1.3M views,6 months ago,https://www.youtube.com/watch?v=-R64PWJPf2k,https://i.ytimg.com/vi/-R64PWJPf2k/hqdefault.jpg
141,Lecture-5 Mastering Sorting Algorithms with Java: From Collections.sort to Custom Comparators,1.1K views,6 months ago,https://www.youtube.com/watch?v=VSy4TN2jyzE,https://i.ytimg.com/vi/VSy4TN2jyzE/hqdefault.jpg
142,Lecture-4  Arrays.sort() in Java Explained |  Primitive vs. Non-Primitive | GeeksforGeeks,1.1K views,6 months ago,https://www.youtube.com/watch?v=6mwz4JQ6Z50,https://i.ytimg.com/vi/6mwz4JQ6Z50/hqdefault.jpg
143,"Lecture-3 Java Sorting Explained: Arrays vs. Collections, Stability, and Algorithms | GeeksforGeeks",1.5K views,6 months ago,https://www.youtube.com/watch?v=mUX5IfNwhjg,https://i.ytimg.com/vi/mUX5IfNwhjg/hqdefault.jpg
144,Lecture- 2 Mastering Sorting in C++: STL 'sort' Function Explained | GeeksforGeeks,1.5K views,6 months ago,https://www.youtube.com/watch?v=tmESfVUaTog,https://i.ytimg.com/vi/tmESfVUaTog/hqdefault.jpg
145,7 Game-Changing Productivity Tools You Need to Try! 🚀 | Maximize Your Efficiency | GFG,1.5K views,6 months ago,https://www.youtube.com/watch?v=gH-7ezHeuEo,https://i.ytimg.com/vi/gH-7ezHeuEo/hqdefault.jpg
146,Lecture -1 Introduction to Sorting Algorithms - Overview & Special Cases| GeeksforGeeks,7.1K views,6 months ago,https://www.youtube.com/watch?v=cqBW7BgN7Zs,https://i.ytimg.com/vi/cqBW7BgN7Zs/hqdefault.jpg
147,Get 40LPA+ Jobs - Top MERN Stack Interview Questions 2024 🧑‍💻| MongoDB |ReactJS | ExpressJS |NodeJS,1.7K views,6 months ago,https://www.youtube.com/watch?v=EhjCmg7qiTk,https://i.ytimg.com/vi/EhjCmg7qiTk/hqdefault.jpg
148,All about Product Management Roles 🧑‍💻  | Skills and Resources Explained |#noncodingjobs #prodman,2.4K views,6 months ago,https://www.youtube.com/watch?v=Jk2g9Drr1rI,https://i.ytimg.com/vi/Jk2g9Drr1rI/hqdefault.jpg
149,How to Create a Job-Winning Resume: A Complete Guide 🫨 | Resume Making | Career Tips | GFG,1.6K views,7 months ago,https://www.youtube.com/watch?v=ZEGi4IXY2ho,https://i.ytimg.com/vi/ZEGi4IXY2ho/hqdefault.jpg
150,"Upto 40 LPA Jobs from Personal Branding 💸 | Linkedin, Youtube, Twitter, Freelancing 🚀 | GFG",1.6K views,7 months ago,https://www.youtube.com/watch?v=W15T5GRf238,https://i.ytimg.com/vi/W15T5GRf238/hqdefault.jpg
151,9 High Paying Jobs AI Can't Replace 💸💡 High Demand Jobs 2024 | Geeks for Geeks,1.9K views,7 months ago,https://www.youtube.com/watch?v=mPNpCXHjdkw,https://i.ytimg.com/vi/mPNpCXHjdkw/hqdefault.jpg
152,"Upto 20 LPA Jobs For Freshers With These Top 7 Skills | Salary, Scope, Roles & Responsibility etc.",1.6K views,7 months ago,https://www.youtube.com/watch?v=Q6QXk-rrW0M,https://i.ytimg.com/vi/Q6QXk-rrW0M/hqdefault.jpg
153,10-12 LPA JOBS for Freshers | Applications Closing Soon! Tech + Non Tech Roles | Job Vacancy 2024,3.2K views,7 months ago,https://www.youtube.com/watch?v=G_LoL_bBcQE,https://i.ytimg.com/vi/G_LoL_bBcQE/hqdefault.jpg
154,BUILD YOUR OWN UI/UX WEBSITE USING React.js | MERN Projects | GeeksforGeeks,4.8K views,7 months ago,https://www.youtube.com/watch?v=uZ9JiGzq3mM,https://i.ytimg.com/vi/uZ9JiGzq3mM/hqdefault.jpg
155,"Get DREAM JOB with these NETWORKING TIPS! 💸💡LinkedIn, Referrals, Cold Messaging, Networking Events",1.4K views,7 months ago,https://www.youtube.com/watch?v=zPqMnLhkfp4,https://i.ytimg.com/vi/zPqMnLhkfp4/hqdefault.jpg
156,RECURSION PRACTICE PROBLEM | Recursive Algorithm | DSA Course | GeeksforGeeks,1K views,7 months ago,https://www.youtube.com/watch?v=Hpf6mr-7_5k,https://i.ytimg.com/vi/Hpf6mr-7_5k/hqdefault.jpg
157,"Best Startup Ideas in College 2024 💸🚀| Earn Better than Placement? 🤑 | Guide, Ideas, Funding etc",1.5K views,7 months ago,https://www.youtube.com/watch?v=G_gowXgOFRA,https://i.ytimg.com/vi/G_gowXgOFRA/hqdefault.jpg
158,Get 20LPA+ Jobs with these 5 Unique Project Ideas💡| Projects for Internships and Placements,3.4K views,7 months ago,https://www.youtube.com/watch?v=5mw5IzWTFs0,https://i.ytimg.com/vi/5mw5IzWTFs0/hqdefault.jpg
159,"Hate Coding? Upto 44 LPA Non Tech Jobs in 2024 💸 | Skills, Role and Salary Expected.",2.1K views,7 months ago,https://www.youtube.com/watch?v=DMhSsL3-SLk,https://i.ytimg.com/vi/DMhSsL3-SLk/hqdefault.jpg
160,Asking Coding Questions to Students Worth 20k Prices 🥳🤑| Kaun Banega Codepati ? 💸,1.3K views,7 months ago,https://www.youtube.com/watch?v=a5C5lCGTIrs,https://i.ytimg.com/vi/a5C5lCGTIrs/hqdefault.jpg
161,"Data Analyst vs Data Scientist vs Data Engineer | Differences, Skills, Salary & Responsibilities 💸",7.8K views,8 months ago,https://www.youtube.com/watch?v=EHmXVwjtgPs,https://i.ytimg.com/vi/EHmXVwjtgPs/hqdefault.jpg
162,Top 8 Remote Jobs Websites For Freshers 🚀 |  Earn in Dollars | How to Get Remote Jobs in 2024?,3.1K views,8 months ago,https://www.youtube.com/watch?v=OIsIZ1w7aTU,https://i.ytimg.com/vi/OIsIZ1w7aTU/hqdefault.jpg
163,5 GENUINE Ways to EARN 40K+ as Student 💸🚀 | Pay Your College Fees | Earn Online ✅,2.2K views,8 months ago,https://www.youtube.com/watch?v=WEm6-g3dCBc,https://i.ytimg.com/vi/WEm6-g3dCBc/hqdefault.jpg
164,Image Classification using CNN | Machine Learning Projects | GeeksforGeeks,6K views,8 months ago,https://www.youtube.com/watch?v=qm56XcRBXWc,https://i.ytimg.com/vi/qm56XcRBXWc/hqdefault.jpg
165,Does CGPA Matters in Placement? | Low CGPA? Tier 3? Eligibility? | IT Jobs & Companies for Low CGPA,4.5K views,8 months ago,https://www.youtube.com/watch?v=mrap_vC0ZqU,https://i.ytimg.com/vi/mrap_vC0ZqU/hqdefault.jpg
166,15 LPA+ Fresher JOBS in Java 🚀 | BEST ROADMAP from Scratch | Geeks For Geeks,5.2K views,8 months ago,https://www.youtube.com/watch?v=BWc2DeBaYuQ,https://i.ytimg.com/vi/BWc2DeBaYuQ/hqdefault.jpg
167,Top 10 Highest Paying Tech Jobs in India 2024 💸🚀 | Geeks For Geeks,2.1K views,8 months ago,https://www.youtube.com/watch?v=tGSmvrS_TJk,https://i.ytimg.com/vi/tGSmvrS_TJk/hqdefault.jpg
168,Build an Ecommerce Website Like ZARA using React.js | MERN Projects | GeeksforGeeks,21K views,8 months ago,https://www.youtube.com/watch?v=jk2rhtBJ5S4,https://i.ytimg.com/vi/jk2rhtBJ5S4/hqdefault.jpg
169,How to Start Coding in 2024? 🚀 | Programming Language for Beginners | Geeks for Geeks,4.6K views,8 months ago,https://www.youtube.com/watch?v=dAzVSu5zavU,https://i.ytimg.com/vi/dAzVSu5zavU/hqdefault.jpg
170,3 Reasons Students QUIT Coding | How to Code Consistently ? | GeeksforGeeks,1.8K views,8 months ago,https://www.youtube.com/watch?v=oM0HOxae8_A,https://i.ytimg.com/vi/oM0HOxae8_A/hqdefault.jpg
171,Is coding worth it in 2024? 😥 | AI better than coders? | Tech Layoffs & Recession,2.7K views,8 months ago,https://www.youtube.com/watch?v=GD8xHjxnyK8,https://i.ytimg.com/vi/GD8xHjxnyK8/hqdefault.jpg
172,Build a Food Delivery Website using React.js | MERN Stack Projects | GeeksforGeeks,38K views,8 months ago,https://www.youtube.com/watch?v=bd5DewlahnE,https://i.ytimg.com/vi/bd5DewlahnE/hqdefault.jpg
173,5 Ways to Prepare for Layoffs in 2024! | AI Tools | Upskilling | Side Hustles,1.6K views,8 months ago,https://www.youtube.com/watch?v=XbG-Z0gxrjs,https://i.ytimg.com/vi/XbG-Z0gxrjs/hqdefault.jpg
174,"Get Hired From Linkedin in 2024 | Best Linkedin Profile Creation | Skills, Experiences & Networking🚀",3K views,8 months ago,https://www.youtube.com/watch?v=2QbhA2mthy0,https://i.ytimg.com/vi/2QbhA2mthy0/hqdefault.jpg
175,High-Paying Tech Jobs Using AI | AI Tools for Coders | Geeks for Geeks,2.1K views,8 months ago,https://www.youtube.com/watch?v=PekLwtZVi3k,https://i.ytimg.com/vi/PekLwtZVi3k/hqdefault.jpg
176,Web Dev vs App Dev in 2024? Which has more Salary ?🤔 | Career Scope & Skills | Geeks for Geeks,2K views,8 months ago,https://www.youtube.com/watch?v=hRTRjWm-2pQ,https://i.ytimg.com/vi/hRTRjWm-2pQ/hqdefault.jpg
177,Build a Fitness Tracker Website using React JS |MERN Projects |GeeksforGeeks,48K views,8 months ago,https://www.youtube.com/watch?v=HISjHTE2vnM,https://i.ytimg.com/vi/HISjHTE2vnM/hqdefault.jpg
178,Top 7 High Paying Tech Jobs in 2024 | Skills and Salary Expected | Geeks for Geeks,54K views,8 months ago,https://www.youtube.com/watch?v=BS-y9ieR-mQ,https://i.ytimg.com/vi/BS-y9ieR-mQ/hqdefault.jpg
179,GATE AIR 21 Shares her secret to become a GATE Topper | GATE Topper Interview | GeeksforGeeks,2.5K views,8 months ago,https://www.youtube.com/watch?v=M5tEUGFpCg0,https://i.ytimg.com/vi/M5tEUGFpCg0/hqdefault.jpg
180,5 Ways to Become Top 1% Coders in 2024 | Get Jobs in IT | Geeks for Geeks,1.9K views,8 months ago,https://www.youtube.com/watch?v=OrNjShjUdow,https://i.ytimg.com/vi/OrNjShjUdow/hqdefault.jpg
181,Tips to ace your tech job search | Resume tips by expert from @indeedindiaofficial   | GeeksforGeeks,1K views,9 months ago,https://www.youtube.com/watch?v=mh7En1ir_XM,https://i.ytimg.com/vi/mh7En1ir_XM/hqdefault.jpg
182,Three 90 Challenge Back with Benefits | GeeksforGeeks,57K views,9 months ago,https://www.youtube.com/watch?v=-d-ZuuF8czQ,https://i.ytimg.com/vi/-d-ZuuF8czQ/hqdefault.jpg
183,7 JAVASCRIPT Concepts Every DEVELOPER Must Know! | GeeksforGeeks,1K views,9 months ago,https://www.youtube.com/watch?v=YxRErpzCa7c,https://i.ytimg.com/vi/YxRErpzCa7c/hqdefault.jpg
184,MOVIE RECOMMENDATION SYSTEM Using Machine Learning | Machine Leaning Projects | GeeksforGeeks,7.8K views,9 months ago,https://www.youtube.com/watch?v=kxT8AursXXw,https://i.ytimg.com/vi/kxT8AursXXw/hqdefault.jpg
185,MASTERING RECURSION | Recursive Algorithm | DSA Course | GeeksforGeeks,1.6K views,9 months ago,https://www.youtube.com/watch?v=zwGcJ62lZ5g,https://i.ytimg.com/vi/zwGcJ62lZ5g/hqdefault.jpg
186,Is Software Engineering Dead ? - Meet Devin by Cognition Labs | GeeksforGeeks,1.6K views,9 months ago,https://www.youtube.com/watch?v=i8w_2n1GH44,https://i.ytimg.com/vi/i8w_2n1GH44/hqdefault.jpg
187,7 BEST AI Tools for Developers in 2024 | GeeksforGeeks,1.7K views,9 months ago,https://www.youtube.com/watch?v=mpIDwAT7m_0,https://i.ytimg.com/vi/mpIDwAT7m_0/hqdefault.jpg
188,3D PORTFOLIO WEBSITE using React and Three JS | GeeksforGeeks,56K views,9 months ago,https://www.youtube.com/watch?v=udtb67DKyq0,https://i.ytimg.com/vi/udtb67DKyq0/hqdefault.jpg
189,FAKE NEWS DETECTION Using MACHINE LEARNING | Machine Learning Projects | GeeksforGeeks,21K views,9 months ago,https://www.youtube.com/watch?v=CkiXRQvz4Z4,https://i.ytimg.com/vi/CkiXRQvz4Z4/hqdefault.jpg
190,HEART DISEASE DETECTION using MACHINE LEARNING | Machine Learning Projects | GeeksforGeeks,4.5K views,9 months ago,https://www.youtube.com/watch?v=F_9gGyCs3YY,https://i.ytimg.com/vi/F_9gGyCs3YY/hqdefault.jpg
191,WHY LEARN PYTHON in 2024? | Benefits of Learning Python | GeeksforGeeks,1.8K views,9 months ago,https://www.youtube.com/watch?v=AmU9Zi6TNrs,https://i.ytimg.com/vi/AmU9Zi6TNrs/hqdefault.jpg
192,Doctor Aaye #successsepareshan Rohan ko Dekhne...,395K views,10 months ago,https://www.youtube.com/watch?v=zbBALFXGy4Y,https://i.ytimg.com/vi/zbBALFXGy4Y/hqdefault.jpg
193,ATS Friendly Resume for Placement in 2024!!! GeeksforGeeks,1.3K views,10 months ago,https://www.youtube.com/watch?v=GF69ZVc1icg,https://i.ytimg.com/vi/GF69ZVc1icg/hqdefault.jpg
194,React JS Made Easy with ChatGPT | GeeksforGeeks,2.1K views,10 months ago,https://www.youtube.com/watch?v=MSmDIkWEtoc,https://i.ytimg.com/vi/MSmDIkWEtoc/hqdefault.jpg
195,TREE PRACTICE PROBLEMS | Tree Traversal Algorithms | DSA Course | GeeksforGeeks,3.1K views,10 months ago,https://www.youtube.com/watch?v=0lLmU-VqXzk,https://i.ytimg.com/vi/0lLmU-VqXzk/hqdefault.jpg
196,GATE CS 2024 ANSWER KEY OUT!! Detailed Paper Discussion - Shift 1 | GeeksforGeeks,1.4K views,10 months ago,https://www.youtube.com/watch?v=9fTvjjI67Rk,https://i.ytimg.com/vi/9fTvjjI67Rk/hqdefault.jpg
197,GATE DS & AI 2024 Response Sheet Out | GATE DS & AI | Data Science GATE Response key | GeeksforGeeks,1.2K views,10 months ago,https://www.youtube.com/watch?v=iFGoMXC4Cxo,https://i.ytimg.com/vi/iFGoMXC4Cxo/hqdefault.jpg
198,Kyun Hai Rohan #successsepareshan? | GeeksforGeeks,275K views,10 months ago,https://www.youtube.com/watch?v=v41P3Y5Xol8,https://i.ytimg.com/vi/v41P3Y5Xol8/hqdefault.jpg
199,TREE DATA STRUCTURES | What is Tree? | DSA Course | GeeksforGeeks,7.3K views,10 months ago,https://www.youtube.com/watch?v=AylOfzYJ2qE,https://i.ytimg.com/vi/AylOfzYJ2qE/hqdefault.jpg
200,Three 90 Challenge Extended | 100+ Refunds Processed! | GeeksforGeeks,33K views,10 months ago,https://www.youtube.com/watch?v=FVCERWiQSDY,https://i.ytimg.com/vi/FVCERWiQSDY/hqdefault.jpg
201,TYPESCRIPT vs JAVASCRIPT | Which one to Choose? | GeeksforGeeks,1.3K views,10 months ago,https://www.youtube.com/watch?v=BFf8n2RrKtM,https://i.ytimg.com/vi/BFf8n2RrKtM/hqdefault.jpg
202,Python's Map Function Explained with Examples | Python Tutorial |  GeeksforGeeks,1K views,10 months ago,https://www.youtube.com/watch?v=L66_EOxzLKI,https://i.ytimg.com/vi/L66_EOxzLKI/hqdefault.jpg
203,Build your own AI image Generation App using MERN | MERN Stack Project | GeeksforGeeks,83K views,10 months ago,https://www.youtube.com/watch?v=stcihX2eavw,https://i.ytimg.com/vi/stcihX2eavw/hqdefault.jpg
204,Strategies To Find A Job FAST! | Job Hunt Tips | How People Get Good Jobs | GeeksforGeeks,910 views,10 months ago,https://www.youtube.com/watch?v=rFXVb2-Rj5k,https://i.ytimg.com/vi/rFXVb2-Rj5k/hqdefault.jpg
205,Make your Resume Strong with these DSA Projects | Best DSA Projects for your Resume | GeeksforGeeks,28K views,10 months ago,https://www.youtube.com/watch?v=NjUteXHoOXk,https://i.ytimg.com/vi/NjUteXHoOXk/hqdefault.jpg
206,Top TECH TRENDS & CAREERS in 2024!!! GeeksforGeeks,854 views,10 months ago,https://www.youtube.com/watch?v=FAluaVzy4VM,https://i.ytimg.com/vi/FAluaVzy4VM/hqdefault.jpg
207,GeeksforGeeks Bloopers!! The Making of Quality Content,902 views,10 months ago,https://www.youtube.com/watch?v=zakV-wfdPYM,https://i.ytimg.com/vi/zakV-wfdPYM/hqdefault.jpg
208,APTITUDE & REASONING | GATE 2024 Ultimate Revision | PYQ and Sample Questions GATE,1.7K views,10 months ago,https://www.youtube.com/watch?v=CaAjf_RE9ew,https://i.ytimg.com/vi/CaAjf_RE9ew/hqdefault.jpg
209,Meet The Youngest CTO Of India- Shivansh Saxena | GeeksforGeeks,3.8K views,11 months ago,https://www.youtube.com/watch?v=5YlR3yZV9bE,https://i.ytimg.com/vi/5YlR3yZV9bE/hqdefault.jpg
210,Top 3 Things College Students FEAR!!,115K views,11 months ago,https://www.youtube.com/watch?v=mOkFtGLA9q8,https://i.ytimg.com/vi/mOkFtGLA9q8/hqdefault.jpg
211,DATA SCIENCE PROJECTS Made Easy with COLAB AI | Generative AI | GeeksforGeeks,2.8K views,11 months ago,https://www.youtube.com/watch?v=Gt5ZkoFrgyE,https://i.ytimg.com/vi/Gt5ZkoFrgyE/hqdefault.jpg
212,Top VS Code Extensions for Web Developer in 2024!! GeeksforGeeks,2.4K views,11 months ago,https://www.youtube.com/watch?v=l-LJucxS8Mc,https://i.ytimg.com/vi/l-LJucxS8Mc/hqdefault.jpg
213,LINKED LIST PRACTICE QUESTIONS | Operations on Linked List | DSA Problems | GeeksforGeeks,4.3K views,11 months ago,https://www.youtube.com/watch?v=TnV34Lfdk7k,https://i.ytimg.com/vi/TnV34Lfdk7k/hqdefault.jpg
214,Three 90 Challenge - Q&A with Sandeep Jain Sir | GeeksforGeeks #commitwithgfg,6.3K views,11 months ago,https://www.youtube.com/watch?v=KyUbJ4aoIgQ,https://i.ytimg.com/vi/KyUbJ4aoIgQ/hqdefault.jpg
215,"Secrets to CONSISTENCY, COMMITMENT, and CAREER SUCCESS! #commitwithgfg",2.7K views,11 months ago,https://www.youtube.com/watch?v=6jhkJoOnMCc,https://i.ytimg.com/vi/6jhkJoOnMCc/hqdefault.jpg
216,2024 Will be the YEAR for CODERS!! #commitwithgfg,1.4K views,11 months ago,https://www.youtube.com/watch?v=Nozck3wIMCo,https://i.ytimg.com/vi/Nozck3wIMCo/hqdefault.jpg
217,WHAT IS LINKED LIST? | Linked List Data Structures | DSA Course | GeeksforGeeks,11K views,11 months ago,https://www.youtube.com/watch?v=MCG7S2fGUeU,https://i.ytimg.com/vi/MCG7S2fGUeU/hqdefault.jpg
218,10 Best PROGRAMMING LANGUAGES to Learn in 2024 | GeeksforGeeks,3.6K views,1 year ago,https://www.youtube.com/watch?v=ehXa1Hxxu3Y,https://i.ytimg.com/vi/ehXa1Hxxu3Y/hqdefault.jpg
219,5 BEST GITHUB REPOSITORIES Every DEVELOPER Must Know! | GeeksforGeeks,3.1K views,1 year ago,https://www.youtube.com/watch?v=xvUopUeVS0U,https://i.ytimg.com/vi/xvUopUeVS0U/hqdefault.jpg
220,Ready to #commitwithgfg ?,27K views,1 year ago,https://www.youtube.com/watch?v=lbveOrbHgto,https://i.ytimg.com/vi/lbveOrbHgto/hqdefault.jpg
221,How to Use GOOGLE COLAB | Google Colab Tutorials for Beginners | GeeksforGeeks,4.8K views,1 year ago,https://www.youtube.com/watch?v=TqqkZLHoY0o,https://i.ytimg.com/vi/TqqkZLHoY0o/hqdefault.jpg
